,p,d,q,P,D,Q,AIC,BIC
0,0.0,1.0,2.0,0.0,1.0,2.0,-922.5521134756434,-861.9127507412874
0,0.0,1.0,2.0,0.0,1.0,3.0,-920.9240783306768,-856.4947554254235
0,0.0,1.0,2.0,0.0,2.0,0.0,-447.55703508754254,-394.80054114642974
0,0.0,1.0,2.0,0.0,2.0,1.0,-713.1875847347293,-656.6627697978226
0,0.0,1.0,2.0,0.0,2.0,2.0,-841.9938064784741,-781.7006705457737
0,0.0,1.0,2.0,0.0,2.0,3.0,-835.8284009600586,-771.7669440315644
0,0.0,1.0,2.0,1.0,0.0,0.0,-963.5367049317105,-906.36959003706
0,0.0,1.0,2.0,1.0,0.0,1.0,-962.1363333454236,-901.1580774577964
0,0.0,1.0,2.0,1.0,0.0,2.0,-961.6418542556023,-896.8524573749984
0,0.0,1.0,2.0,1.0,0.0,3.0,-974.0127164293019,-905.4121785557213
0,0.0,1.0,2.0,1.0,1.0,0.0,-836.7190229946186,-779.8696204311598
0,0.0,1.0,2.0,1.0,1.0,1.0,-921.763441654051,-861.124078919695
0,0.0,1.0,2.0,1.0,1.0,2.0,-921.734727623204,-857.3054047179506
0,0.0,1.0,2.0,1.0,1.0,3.0,-921.9383226965729,-853.7190396204223
0,0.0,1.0,2.0,1.0,2.0,0.0,-561.3562736063998,-504.8314586694932
0,0.0,1.0,2.0,1.0,2.0,1.0,-774.9336926374581,-714.6405567047577
0,0.0,1.0,2.0,1.0,2.0,2.0,-740.7612688525912,-676.699811924097
0,0.0,1.0,2.0,1.0,2.0,3.0,-840.5799143124398,-772.7501363881519
0,0.0,1.0,3.0,0.0,0.0,0.0,-980.6685290926007,-923.5014141979502
0,0.0,1.0,3.0,0.0,0.0,1.0,-981.5198290610223,-920.541573173395
0,0.0,1.0,3.0,0.0,0.0,2.0,-980.3562097017448,-915.5668128211408
0,0.0,1.0,3.0,0.0,0.0,3.0,-992.8593717422796,-924.258833868699
0,0.0,1.0,3.0,0.0,1.0,0.0,-795.2111422448694,-738.3617396814107
0,0.0,1.0,3.0,0.0,1.0,1.0,-943.3026252865748,-882.6632625522187
0,0.0,1.0,3.0,0.0,1.0,2.0,-941.216404269758,-876.7870813645046
0,0.0,1.0,3.0,0.0,1.0,3.0,-939.477004526983,-871.2577214508325
0,0.0,1.0,3.0,0.0,2.0,0.0,-462.5222337245697,-405.9974187876631
0,0.0,1.0,3.0,0.0,2.0,1.0,-738.0648082962002,-677.7716723634999
0,0.0,1.0,3.0,0.0,2.0,2.0,-858.7620139843608,-794.7005570558667
0,0.0,1.0,3.0,0.0,2.0,3.0,-856.4170622283231,-788.5872843040352
0,0.0,1.0,3.0,1.0,0.0,0.0,-981.9366197383614,-920.9583638507341
0,0.0,1.0,3.0,1.0,0.0,1.0,-981.3523682367791,-916.5629713561751
0,0.0,1.0,3.0,1.0,0.0,2.0,-987.4881312010302,-918.8875933274496
0,0.0,1.0,3.0,1.0,0.0,3.0,-992.0782580879411,-919.6665792213838
0,0.0,1.0,3.0,1.0,1.0,0.0,-859.6807529281775,-799.0413901938215
0,0.0,1.0,3.0,1.0,1.0,1.0,-941.4087828464716,-876.9794599412182
0,0.0,1.0,3.0,1.0,1.0,2.0,-939.7381584159906,-871.5188753398401
0,0.0,1.0,3.0,1.0,1.0,3.0,-939.4602053182023,-867.4509620711544
0,0.0,1.0,3.0,1.0,2.0,0.0,-591.025565260087,-530.7324293273866
0,0.0,1.0,3.0,1.0,2.0,1.0,-797.3066186687345,-733.2451617402403
0,0.0,1.0,3.0,1.0,2.0,2.0,-744.532417532399,-676.7026396081111
0,0.0,1.0,3.0,1.0,2.0,3.0,-857.2623307815725,-785.6642318614909
0,0.0,1.0,4.0,0.0,0.0,0.0,-979.0347296102813,-918.056473722654
0,0.0,1.0,4.0,0.0,0.0,1.0,-980.2352551404281,-915.4458582598241
0,0.0,1.0,4.0,0.0,0.0,2.0,-979.1694006091893,-910.5688627356087
0,0.0,1.0,4.0,0.0,0.0,3.0,-991.2175797879495,-918.8059009213922
0,0.0,1.0,4.0,0.0,1.0,0.0,-798.1684224798057,-737.5290597454497
0,0.0,1.0,4.0,0.0,1.0,1.0,-940.9247337085416,-876.4954108032882
0,0.0,1.0,4.0,0.0,1.0,2.0,-939.9428891272394,-871.7236060510888
0,0.0,1.0,4.0,0.0,1.0,3.0,-938.0985845910848,-866.0893413440369
0,0.0,1.0,4.0,0.0,2.0,0.0,-461.05901409657173,-400.7658781638714
0,0.0,1.0,4.0,0.0,2.0,1.0,-740.5019042374142,-676.44044730892
0,0.0,1.0,4.0,0.0,2.0,2.0,-854.4506956867167,-786.6209177624288
0,0.0,1.0,4.0,0.0,2.0,3.0,-853.4939406087856,-781.895841688704
0,0.0,1.0,4.0,1.0,0.0,0.0,-980.7337514829612,-915.9443546023573
0,0.0,1.0,4.0,1.0,0.0,1.0,-984.6745033184383,-916.0739654448577
0,0.0,1.0,4.0,1.0,0.0,2.0,-986.946947651069,-914.5352687845117
0,0.0,1.0,4.0,1.0,0.0,3.0,-990.4898934370533,-914.2670735775193
0,0.0,1.0,4.0,1.0,1.0,0.0,-861.5645408442007,-797.1352179389473
0,0.0,1.0,4.0,1.0,1.0,1.0,-940.045750584488,-871.8264675083375
0,0.0,1.0,4.0,1.0,1.0,2.0,-938.40083723354,-866.3915939864921
0,0.0,1.0,4.0,1.0,1.0,3.0,-937.9196484772913,-862.1204450593463
0,0.0,1.0,4.0,1.0,2.0,0.0,-593.3014394128074,-529.2399824843133
0,0.0,1.0,4.0,1.0,2.0,1.0,-795.8670581913484,-728.0372802670605
0,0.0,1.0,4.0,1.0,2.0,2.0,-771.1900397304373,-699.5919408103557
0,0.0,1.0,4.0,1.0,2.0,3.0,-855.6706028320827,-780.3041829162073
0,0.0,1.0,5.0,0.0,0.0,0.0,-977.1480931178546,-912.3586962372507
0,0.0,1.0,5.0,0.0,0.0,1.0,-978.3404083968373,-909.7398705232567
0,0.0,1.0,5.0,0.0,0.0,2.0,-977.2058138784862,-904.7941350119289
0,0.0,1.0,5.0,0.0,0.0,3.0,-989.5978832659423,-913.3750634064083
0,0.0,1.0,5.0,0.0,1.0,0.0,-806.1841872606383,-741.7548643553849
0,0.0,1.0,5.0,0.0,1.0,1.0,-940.174212847737,-871.9549297715864
0,0.0,1.0,5.0,0.0,1.0,2.0,-938.2921689729033,-866.2829257258554
0,0.0,1.0,5.0,0.0,1.0,3.0,-936.3070465224578,-860.5078431045127
0,0.0,1.0,5.0,0.0,2.0,0.0,-519.54006101648,-455.47860408798584
0,0.0,1.0,5.0,0.0,2.0,1.0,-744.6779714893198,-676.8481935650319
0,0.0,1.0,5.0,0.0,2.0,2.0,-848.8503834522819,-777.2522845322003
0,0.0,1.0,5.0,0.0,2.0,3.0,-851.1415249040751,-775.7751049881997
0,0.0,1.0,5.0,1.0,0.0,0.0,-978.8245610979131,-910.2240232243325
0,0.0,1.0,5.0,1.0,0.0,1.0,-983.2075921217098,-910.7959132551525
0,0.0,1.0,5.0,1.0,0.0,2.0,-983.3455979741464,-907.1227781146124
0,0.0,1.0,5.0,1.0,0.0,3.0,-988.695816801765,-908.6618559492542
0,0.0,1.0,5.0,1.0,1.0,0.0,-859.6545909478946,-791.435307871744
0,0.0,1.0,5.0,1.0,1.0,1.0,-937.5367641801215,-865.5275209330737
0,0.0,1.0,5.0,1.0,1.0,2.0,-936.8688143669867,-861.0696109490417
0,0.0,1.0,5.0,1.0,1.0,3.0,-936.5978819487696,-857.0087183599272
0,0.0,1.0,5.0,1.0,2.0,0.0,-621.5338384404447,-553.7040605161568
0,0.0,1.0,5.0,1.0,2.0,1.0,-794.2088994463683,-722.6108005262865
0,0.0,1.0,5.0,1.0,2.0,2.0,-741.247829840698,-665.8814099248226
0,0.0,1.0,5.0,1.0,2.0,3.0,-854.3845664523268,-775.2498255406576
0,0.0,1.0,6.0,0.0,0.0,0.0,-976.0014667585396,-907.400928884959
0,0.0,1.0,6.0,0.0,0.0,1.0,-976.8516924525832,-904.4400135860259
0,0.0,1.0,6.0,0.0,0.0,2.0,-975.6556580785702,-899.4328382190363
0,0.0,1.0,6.0,0.0,0.0,3.0,-988.4802232810464,-908.4462624285356
0,0.0,1.0,6.0,0.0,1.0,0.0,-804.4649219159694,-736.2456388398189
0,0.0,1.0,6.0,0.0,1.0,1.0,-938.4502700513585,-866.4410268043107
0,0.0,1.0,6.0,0.0,1.0,2.0,-937.1274715630364,-861.3282681450913
0,0.0,1.0,6.0,0.0,1.0,3.0,-935.1637707068187,-855.5746071179764
0,0.0,1.0,6.0,0.0,2.0,0.0,-521.6403547604441,-453.8105768361562
0,0.0,1.0,6.0,0.0,2.0,1.0,-743.1715417737754,-671.5734428536937
0,0.0,1.0,6.0,0.0,2.0,2.0,-849.8641089990301,-774.4976890831547
0,0.0,1.0,6.0,0.0,2.0,3.0,-850.3046659035269,-771.1699249918577
0,0.0,1.0,6.0,1.0,0.0,0.0,-977.2758489087789,-904.8641700422216
0,0.0,1.0,6.0,1.0,0.0,1.0,-977.0174151196888,-900.7945952601549
0,0.0,1.0,6.0,1.0,0.0,2.0,-980.7360127631364,-900.7020519106256
0,0.0,1.0,6.0,1.0,0.0,3.0,-987.3442690925426,-903.4991672470552
0,0.0,1.0,6.0,1.0,1.0,0.0,-857.9852022432867,-785.9759589962389
0,0.0,1.0,6.0,1.0,1.0,1.0,-936.1058092227051,-860.3066058047601
0,0.0,1.0,6.0,1.0,1.0,2.0,-935.4100279089209,-855.8208643200786
0,0.0,1.0,6.0,1.0,1.0,3.0,-935.5087776484093,-852.1296538886697
0,0.0,1.0,6.0,1.0,2.0,0.0,-615.6785546294843,-544.0804557094027
0,0.0,1.0,6.0,1.0,2.0,1.0,-791.2772254394572,-715.9108055235818
0,0.0,1.0,6.0,1.0,2.0,2.0,-739.2101896676393,-660.07544875597
0,0.0,1.0,6.0,1.0,2.0,3.0,-852.7733057535786,-769.8702438461156
0,0.0,1.0,7.0,0.0,0.0,0.0,-977.0442068117299,-904.6325279451726
0,0.0,1.0,7.0,0.0,0.0,1.0,-975.2927174539068,-899.0698975943728
0,0.0,1.0,7.0,0.0,0.0,2.0,-974.2896153225151,-894.2556544700044
0,0.0,1.0,7.0,0.0,0.0,3.0,-987.146538868386,-903.3014370228985
0,0.0,1.0,7.0,0.0,1.0,0.0,-905.2016913150469,-833.1924480679991
0,0.0,1.0,7.0,0.0,1.0,1.0,-935.2237156205103,-859.4245122025653
0,0.0,1.0,7.0,0.0,1.0,2.0,-934.7921470488997,-855.2029834600573
0,0.0,1.0,7.0,0.0,1.0,3.0,-931.6201713270194,-848.2410475672798
0,0.0,1.0,7.0,0.0,2.0,0.0,-679.8951162269158,-608.297017306834
0,0.0,1.0,7.0,0.0,2.0,1.0,-822.3913292381063,-747.0249093222309
0,0.0,1.0,7.0,0.0,2.0,2.0,-823.7959462415135,-744.6612053298443
0,0.0,1.0,7.0,0.0,2.0,3.0,-823.1239423705256,-740.2208804630626
0,0.0,1.0,7.0,1.0,0.0,0.0,-975.4146431227568,-899.1918232632229
0,0.0,1.0,7.0,1.0,0.0,1.0,-973.9973841553144,-893.9634233028037
0,0.0,1.0,7.0,1.0,0.0,2.0,-977.4091878054019,-893.5640859599145
0,0.0,1.0,7.0,1.0,0.0,3.0,-985.6338098467504,-897.9775670082863
0,0.0,1.0,7.0,1.0,1.0,0.0,-908.7858741764463,-832.9866707585013
0,0.0,1.0,7.0,1.0,1.0,1.0,-935.0215518927251,-855.4323883038828
0,0.0,1.0,7.0,1.0,1.0,2.0,-933.5902150999924,-850.2110913402528
0,0.0,1.0,7.0,1.0,1.0,3.0,-933.690170402788,-846.5210864721512
0,0.0,1.0,7.0,1.0,2.0,0.0,-754.9461848811675,-679.579764965292
0,0.0,1.0,7.0,1.0,2.0,1.0,-829.6519002818898,-750.5171593702205
0,0.0,1.0,7.0,1.0,2.0,2.0,-824.2698030582565,-741.3667411507935
0,0.0,1.0,7.0,1.0,2.0,3.0,-851.4542227670482,-764.7828398637914
0,0.0,1.0,8.0,0.0,0.0,0.0,-975.3493292643345,-899.1265094048006
0,0.0,1.0,8.0,0.0,0.0,1.0,-974.544333327859,-894.5103724753483
0,0.0,1.0,8.0,0.0,0.0,2.0,-972.904455899819,-889.0593540543316
0,0.0,1.0,8.0,0.0,0.0,3.0,-986.0964273577979,-898.4401845193338
0,0.0,1.0,8.0,0.0,1.0,0.0,-914.8274326475982,-839.0282292296532
0,0.0,1.0,8.0,0.0,1.0,1.0,-937.0451955375406,-857.4560319486983
0,0.0,1.0,8.0,0.0,1.0,2.0,-935.8621638764762,-852.4830401167367
0,0.0,1.0,8.0,0.0,1.0,3.0,-934.503093604919,-847.3340096742821
0,0.0,1.0,8.0,0.0,2.0,0.0,-692.3067021531475,-616.9402822372721
0,0.0,1.0,8.0,0.0,2.0,1.0,-834.5794663318962,-755.4447254202271
0,0.0,1.0,8.0,0.0,2.0,2.0,-832.6407829317534,-749.7377210242904
0,0.0,1.0,8.0,0.0,2.0,3.0,-831.562710983358,-744.8913280801012
0,0.0,1.0,8.0,1.0,0.0,0.0,-975.7441538478662,-895.7101929953554
0,0.0,1.0,8.0,1.0,0.0,1.0,-975.3087090964034,-891.463607250916
0,0.0,1.0,8.0,1.0,0.0,2.0,-980.2807450901114,-892.6245022516473
0,0.0,1.0,8.0,1.0,0.0,3.0,-985.7527664720178,-894.2853826405769
0,0.0,1.0,8.0,1.0,1.0,0.0,-919.5585178499542,-839.9693542611119
0,0.0,1.0,8.0,1.0,1.0,1.0,-934.853095113393,-851.4739713536535
0,0.0,1.0,8.0,1.0,1.0,2.0,-936.0109319823382,-848.8418480517014
0,0.0,1.0,8.0,1.0,1.0,3.0,-934.455265714105,-843.4962216125709
0,0.0,1.0,8.0,1.0,2.0,0.0,-755.6355039228249,-676.5007630111556
0,0.0,1.0,8.0,1.0,2.0,1.0,-839.108557855563,-756.2054959481001
0,0.0,1.0,8.0,1.0,2.0,2.0,-835.2946512870058,-748.6232683837491
0,0.0,1.0,8.0,1.0,2.0,3.0,-856.0515365207875,-765.611832621737
0,0.0,1.0,9.0,0.0,0.0,0.0,-973.4647529646736,-893.4307921121629
0,0.0,1.0,9.0,0.0,0.0,1.0,-972.5606077351559,-888.7155058896685
0,0.0,1.0,9.0,0.0,0.0,2.0,-970.8882739016128,-883.2320310631487
0,0.0,1.0,9.0,0.0,0.0,3.0,-984.235266872267,-892.7678830408261
0,0.0,1.0,9.0,0.0,1.0,0.0,-920.959063136615,-841.3698995477727
0,0.0,1.0,9.0,0.0,1.0,1.0,-934.5877152736027,-851.2085915138632
0,0.0,1.0,9.0,0.0,1.0,2.0,-934.2241880188706,-847.0551040882337
0,0.0,1.0,9.0,0.0,1.0,3.0,-933.154373687663,-842.1953295861289
0,0.0,1.0,9.0,0.0,2.0,0.0,-709.7190761269619,-630.5843352152926
0,0.0,1.0,9.0,0.0,2.0,1.0,-837.8259735003242,-754.9229115928612
0,0.0,1.0,9.0,0.0,2.0,2.0,-836.6333190160592,-749.9619361128025
0,0.0,1.0,9.0,0.0,2.0,3.0,-835.7152469427185,-745.275543043668
0,0.0,1.0,9.0,1.0,0.0,0.0,-974.8072693158489,-890.9621674703615
0,0.0,1.0,9.0,1.0,0.0,1.0,-973.7104146873246,-886.0541718488605
0,0.0,1.0,9.0,1.0,0.0,2.0,-975.776912841038,-884.3095290095971
0,0.0,1.0,9.0,1.0,0.0,3.0,-983.5009045286515,-888.222379704234
0,0.0,1.0,9.0,1.0,1.0,0.0,-923.3515472364913,-839.9724234767518
0,0.0,1.0,9.0,1.0,1.0,1.0,-932.7299787021676,-845.5608947715308
0,0.0,1.0,9.0,1.0,1.0,2.0,-934.5506763561978,-843.5916322546636
0,0.0,1.0,9.0,1.0,1.0,3.0,-932.8033126036835,-838.0543083312522
0,0.0,1.0,9.0,1.0,2.0,0.0,-766.1705803968528,-683.2675184893898
0,0.0,1.0,9.0,1.0,2.0,1.0,-842.172598606601,-755.5012157033443
0,0.0,1.0,9.0,1.0,2.0,2.0,-841.4636153109811,-751.0239114119306
0,0.0,1.0,9.0,1.0,2.0,3.0,-855.1595913527731,-760.9515664579287
0,0.0,1.0,10.0,0.0,0.0,0.0,-974.4896563998104,-890.644554554323
0,0.0,1.0,10.0,0.0,0.0,1.0,-972.4119739577868,-884.7557311193227
0,0.0,1.0,10.0,0.0,0.0,2.0,-977.142400336854,-885.6750165054132
0,0.0,1.0,10.0,0.0,0.0,3.0,-985.5612853883099,-890.2827605638923
0,0.0,1.0,10.0,0.0,1.0,0.0,-932.9433567242154,-849.5642329644759
0,0.0,1.0,10.0,0.0,1.0,1.0,-923.4848344029353,-836.3157504722985
0,0.0,1.0,10.0,0.0,1.0,2.0,-931.9420961795234,-840.9830520779893
0,0.0,1.0,10.0,0.0,1.0,3.0,-928.9819285143774,-834.2329242419461
0,0.0,1.0,10.0,0.0,2.0,0.0,-726.6721556288035,-643.7690937213405
0,0.0,1.0,10.0,0.0,2.0,1.0,-851.0910345344158,-764.419651631159
0,0.0,1.0,10.0,0.0,2.0,2.0,-849.1155823150893,-758.6758784160388
0,0.0,1.0,10.0,0.0,2.0,3.0,-846.852056719446,-752.6440318246016
0,0.0,1.0,10.0,1.0,0.0,0.0,-972.3250204995066,-884.6687776610426
0,0.0,1.0,10.0,1.0,0.0,1.0,-970.659881890748,-879.1924980593071
0,0.0,1.0,10.0,1.0,0.0,2.0,-983.5742420501406,-888.295717225723
0,0.0,1.0,10.0,1.0,0.0,3.0,-983.9412866218645,-884.8516208044703
0,0.0,1.0,10.0,1.0,1.0,0.0,-931.1131014236048,-843.944017492968
0,0.0,1.0,10.0,1.0,1.0,1.0,-927.9356585176356,-836.9766144161015
0,0.0,1.0,10.0,1.0,1.0,2.0,-927.5448277988243,-832.795823526393
0,0.0,1.0,10.0,1.0,1.0,3.0,-925.015610931928,-826.4766464885994
0,0.0,1.0,10.0,1.0,2.0,0.0,-784.9439368714546,-698.2725539681978
0,0.0,1.0,10.0,1.0,2.0,1.0,-850.6604400686075,-760.220736169557
0,0.0,1.0,10.0,1.0,2.0,2.0,-849.4589392643607,-755.2509143695163
0,0.0,1.0,10.0,1.0,2.0,3.0,-853.1469279679352,-755.1705820772971
0,0.0,2.0,0.0,0.0,0.0,0.0,-676.0942568978752,-630.3965470181099
0,0.0,2.0,0.0,0.0,0.0,1.0,-675.319293097562,-625.8134407278162
0,0.0,2.0,0.0,0.0,0.0,2.0,-678.0188489051341,-624.7048540454078
0,0.0,2.0,0.0,0.0,0.0,3.0,-688.7904394037819,-631.6683020540752
0,0.0,2.0,0.0,0.0,1.0,0.0,-469.6999804411561,-424.25721186475556
0,0.0,2.0,0.0,0.0,1.0,1.0,-648.7388674157794,-599.5092014580122
0,0.0,2.0,0.0,0.0,1.0,2.0,-650.0766635202166,-597.0601001810827
0,0.0,2.0,0.0,0.0,1.0,3.0,-648.08119287281,-591.2777321523093
0,0.0,2.0,0.0,0.0,2.0,0.0,-115.01527544087585,-69.83298220745772
0,0.0,2.0,0.0,0.0,2.0,1.0,-423.49447047088216,-374.5469861346792
0,0.0,2.0,0.0,0.0,2.0,2.0,-576.7719956934947,-524.0593202545068
0,0.0,2.0,0.0,0.0,2.0,3.0,-580.2662838055047,-523.7884172637321
0,0.0,2.0,0.0,1.0,0.0,0.0,-675.6614721993055,-626.1556198295598
0,0.0,2.0,0.0,1.0,0.0,1.0,-686.4429017891983,-633.1289069294721
0,0.0,2.0,0.0,1.0,0.0,2.0,-691.9433092106106,-634.8211718609039
0,0.0,2.0,0.0,1.0,0.0,3.0,-693.2247473231332,-632.2944674834462
0,0.0,2.0,0.0,1.0,1.0,0.0,-567.9995792333398,-518.7699132755725
0,0.0,2.0,0.0,1.0,1.0,1.0,-649.8758003182236,-596.8592369790897
0,0.0,2.0,0.0,1.0,1.0,2.0,-648.0728608261761,-591.2694001056755
0,0.0,2.0,0.0,1.0,1.0,3.0,-647.0973236128112,-586.5069655109439
0,0.0,2.0,0.0,1.0,2.0,0.0,-282.7837598978483,-233.83627556164532
0,0.0,2.0,0.0,1.0,2.0,1.0,-513.6118114896015,-460.8991360506136
0,0.0,2.0,0.0,1.0,2.0,2.0,-573.969633840939,-517.4917672991663
0,0.0,2.0,0.0,1.0,2.0,3.0,-572.4436987383733,-512.2006410938158
0,0.0,2.0,1.0,0.0,0.0,0.0,-928.7709207125448,-879.265068342799
0,0.0,2.0,1.0,0.0,0.0,1.0,-928.3499955245527,-875.0360006648265
0,0.0,2.0,1.0,0.0,0.0,2.0,-927.6095057519559,-870.4873684022492
0,0.0,2.0,1.0,0.0,0.0,3.0,-933.9599386324281,-873.029658792741
0,0.0,2.0,1.0,0.0,1.0,0.0,-728.2581376680233,-679.0284717102561
0,0.0,2.0,1.0,0.0,1.0,1.0,-885.3577283221348,-832.3411649830009
0,0.0,2.0,1.0,0.0,1.0,2.0,-886.6649264126681,-829.8614656921675
0,0.0,2.0,1.0,0.0,1.0,3.0,-883.3004936437183,-822.710135541851
0,0.0,2.0,1.0,0.0,2.0,0.0,-373.42591154124716,-324.47842720504417
0,0.0,2.0,1.0,0.0,2.0,1.0,-671.0403715664792,-618.3276961274913
0,0.0,2.0,1.0,0.0,2.0,2.0,-804.2220523428971,-747.7441858011244
0,0.0,2.0,1.0,0.0,2.0,3.0,-795.7951279263043,-735.5520702817468
0,0.0,2.0,1.0,1.0,0.0,0.0,-929.6896631663174,-876.3756683065911
0,0.0,2.0,1.0,1.0,0.0,1.0,-930.2346986980388,-873.1125613483321
0,0.0,2.0,1.0,1.0,0.0,2.0,-940.0804090735458,-879.1501292338587
0,0.0,2.0,1.0,1.0,0.0,3.0,-940.2224335569408,-875.4840112272733
0,0.0,2.0,1.0,1.0,1.0,0.0,-812.2177465374847,-759.2011831983508
0,0.0,2.0,1.0,1.0,1.0,1.0,-878.7393573590175,-821.9358966385169
0,0.0,2.0,1.0,1.0,1.0,2.0,-883.652462970561,-823.0621048686937
0,0.0,2.0,1.0,1.0,1.0,3.0,-879.2965256608773,-814.9192701776432
0,0.0,2.0,1.0,1.0,2.0,0.0,-522.4366564738453,-469.7239810348575
0,0.0,2.0,1.0,1.0,2.0,1.0,-747.7760226818405,-691.2981561400678
0,0.0,2.0,1.0,1.0,2.0,2.0,-668.9982981877517,-608.7552405431942
0,0.0,2.0,1.0,1.0,2.0,3.0,-801.5830724912132,-737.5748237438709
0,0.0,2.0,2.0,0.0,0.0,0.0,-926.6358250204886,-873.3218301607624
0,0.0,2.0,2.0,0.0,0.0,1.0,-932.4150101918844,-875.2928728421778
0,0.0,2.0,2.0,0.0,0.0,2.0,-917.1030371357426,-856.1727572960556
0,0.0,2.0,2.0,0.0,0.0,3.0,-935.9974012622092,-871.2589789325417
0,0.0,2.0,2.0,0.0,1.0,0.0,-739.5322652835189,-686.515701944385
0,0.0,2.0,2.0,0.0,1.0,1.0,-885.5722491090858,-828.7687883885851
0,0.0,2.0,2.0,0.0,1.0,2.0,-890.9881891122508,-830.3978310103835
0,0.0,2.0,2.0,0.0,1.0,3.0,-882.3103169247288,-817.9330614414947
0,0.0,2.0,2.0,0.0,2.0,0.0,-390.2658871106629,-337.55321167167506
0,0.0,2.0,2.0,0.0,2.0,1.0,-682.0077325808977,-625.5298660391251
0,0.0,2.0,2.0,0.0,2.0,2.0,-801.3474103905764,-741.1043527460189
0,0.0,2.0,2.0,0.0,2.0,3.0,-795.4970717139582,-731.4888229666159
0,0.0,2.0,2.0,1.0,0.0,0.0,-935.4141743599647,-878.292037010258
0,0.0,2.0,2.0,1.0,0.0,1.0,-939.846395578644,-878.9161157389569
0,0.0,2.0,2.0,1.0,0.0,2.0,-943.6141618845312,-878.8757395548637
0,0.0,2.0,2.0,1.0,0.0,3.0,-945.1485687605862,-876.6020039409382
0,0.0,2.0,2.0,1.0,1.0,0.0,-815.9576724372581,-759.1542117167575
0,0.0,2.0,2.0,1.0,1.0,1.0,-878.7241471024943,-818.133789000627
0,0.0,2.0,2.0,1.0,1.0,2.0,-882.2651637848282,-817.8879083015942
0,0.0,2.0,2.0,1.0,1.0,3.0,-878.1932141357377,-810.0290612711369
0,0.0,2.0,2.0,1.0,2.0,0.0,-528.259021282089,-471.7811547403163
0,0.0,2.0,2.0,1.0,2.0,1.0,-751.343229281534,-691.1001716369765
0,0.0,2.0,2.0,1.0,2.0,2.0,-676.4699605699357,-612.4617118225933
0,0.0,2.0,2.0,1.0,2.0,3.0,-804.8814731766188,-737.1080333264915
0,0.0,2.0,3.0,0.0,0.0,0.0,-946.6216287711238,-889.4994914214171
0,0.0,2.0,3.0,0.0,0.0,1.0,-947.7012766936675,-886.7709968539805
0,0.0,2.0,3.0,0.0,0.0,2.0,-945.2282072622363,-880.4897849325688
0,0.0,2.0,3.0,0.0,0.0,3.0,-942.7639827986975,-874.2174179790495
0,0.0,2.0,3.0,0.0,1.0,0.0,-750.4765325616754,-693.6730718411748
0,0.0,2.0,3.0,0.0,1.0,1.0,-890.2499473902327,-829.6595892883654
0,0.0,2.0,3.0,0.0,1.0,2.0,-898.4174965495661,-834.040241066332
0,0.0,2.0,3.0,0.0,1.0,3.0,-889.7285845884733,-821.5644317238725
0,0.0,2.0,3.0,0.0,2.0,0.0,-430.04500719720744,-373.56714065543474
0,0.0,2.0,3.0,0.0,2.0,1.0,-692.2136410061875,-631.9705833616299
0,0.0,2.0,3.0,0.0,2.0,2.0,-813.2594040244616,-749.2511552771192
0,0.0,2.0,3.0,0.0,2.0,3.0,-798.5727674608443,-730.799327610717
0,0.0,2.0,3.0,1.0,0.0,0.0,-947.9805449439588,-887.0502651042716
0,0.0,2.0,3.0,1.0,0.0,1.0,-946.5159664688441,-881.7775441391766
0,0.0,2.0,3.0,1.0,0.0,2.0,-950.9631706650115,-882.4166058453635
0,0.0,2.0,3.0,1.0,0.0,3.0,-951.3223114688012,-878.9676041591728
0,0.0,2.0,3.0,1.0,1.0,0.0,-821.2752212143876,-760.6848631125202
0,0.0,2.0,3.0,1.0,1.0,1.0,-882.5572862535952,-818.1800307703611
0,0.0,2.0,3.0,1.0,1.0,2.0,-892.3769087380349,-824.2127558734342
0,0.0,2.0,3.0,1.0,1.0,3.0,-886.5656668453662,-814.6146165993987
0,0.0,2.0,3.0,1.0,2.0,0.0,-536.4838116359942,-476.24075399143675
0,0.0,2.0,3.0,1.0,2.0,1.0,-755.1213153941749,-691.1130666468325
0,0.0,2.0,3.0,1.0,2.0,2.0,-687.9916317771105,-620.2181919269833
0,0.0,2.0,3.0,1.0,2.0,3.0,-816.3806894168474,-744.8420584639354
0,0.0,2.0,4.0,0.0,0.0,0.0,-959.713868866366,-898.783589026679
0,0.0,2.0,4.0,0.0,0.0,1.0,-959.6876993242399,-894.9492769945724
0,0.0,2.0,4.0,0.0,0.0,2.0,-958.4493564823995,-889.9027916627515
0,0.0,2.0,4.0,0.0,0.0,3.0,-966.0629063120241,-893.7081990023956
0,0.0,2.0,4.0,0.0,1.0,0.0,-716.3023453564273,-655.71198725456
0,0.0,2.0,4.0,0.0,1.0,1.0,-919.8223391773472,-855.4450836941131
0,0.0,2.0,4.0,0.0,1.0,2.0,-916.9041920953941,-848.7400392307934
0,0.0,2.0,4.0,0.0,1.0,3.0,-916.2949135643529,-844.3438633183855
0,0.0,2.0,4.0,0.0,2.0,0.0,-450.07586247316794,-389.83280482861045
0,0.0,2.0,4.0,0.0,2.0,1.0,-656.4093026724629,-592.4010539251206
0,0.0,2.0,4.0,0.0,2.0,2.0,-831.6163770566286,-763.8429372065013
0,0.0,2.0,4.0,0.0,2.0,3.0,-827.6183020838896,-756.0796711309775
0,0.0,2.0,4.0,1.0,0.0,0.0,-958.6587509280812,-893.9203285984137
